document_id,dataset,split,model,field_path,field_family,criticality,occurrence,truth,prediction,truth_present,prediction_present,exact_match
cord-v2-validation-00055,CORD v2,validation,Donut,menu.nm,item_name,low_impact_descriptive,1,cha keaw l...,cha keaw l...,True,True,True
cord-v2-validation-00055,CORD v2,validation,Donut,menu.nm,item_name,low_impact_descriptive,2,,bca pay... (100%),False,True,False
cord-v2-validation-00055,CORD v2,validation,Donut,menu.price,item_price,critical_monetary,0,60.000,60.000,True,True,True
cord-v2-validation-00055,CORD v2,validation,Donut,menu.price,item_price,critical_monetary,1,60.000,60.000,True,True,True
cord-v2-validation-00055,CORD v2,validation,Donut,menu.price,item_price,critical_monetary,2,,60.000),False,True,False
cord-v2-validation-00055,CORD v2,validation,Donut,total.creditcardprice,other_numeric,medium_impact,0,60.000,60.000,True,True,True
cord-v2-validation-00055,CORD v2,validation,Donut,total.total_price,total,critical_monetary,0,60.000,60.000,True,True,True
cord-v2-validation-00056,CORD v2,validation,Donut,menu.cnt,item_count,medium_impact,0,,1,False,True,False
cord-v2-validation-00056,CORD v2,validation,Donut,menu.nm,item_name,low_impact_descriptive,0,thai iced t. .x1,thai iced t..x],True,True,False
cord-v2-validation-00056,CORD v2,validation,Donut,menu.price,item_price,critical_monetary,0,20.000,20.000,True,True,True
cord-v2-validation-00056,CORD v2,validation,Donut,sub_total.subtotal_price,subtotal,critical_monetary,0,20.000,20.000,True,True,True
cord-v2-validation-00056,CORD v2,validation,Donut,total.cashprice,other_numeric,medium_impact,0,20.000,20.000,True,True,True
cord-v2-validation-00056,CORD v2,validation,Donut,total.changeprice,other_numeric,medium_impact,0,0,0,True,True,True
cord-v2-validation-00056,CORD v2,validation,Donut,total.total_price,total,critical_monetary,0,20.000,20.000,True,True,True
cord-v2-validation-00057,CORD v2,validation,Donut,menu.cnt,item_count,medium_impact,0,1,1,True,True,True
cord-v2-validation-00057,CORD v2,validation,Donut,menu.cnt,item_count,medium_impact,1,1,1,True,True,True
cord-v2-validation-00057,CORD v2,validation,Donut,menu.cnt,item_count,medium_impact,2,2,2,True,True,True
cord-v2-validation-00057,CORD v2,validation,Donut,menu.nm,item_name,low_impact_descriptive,0,seafood marinara,seafood marinara,True,True,True
cord-v2-validation-00057,CORD v2,validation,Donut,menu.nm,item_name,low_impact_descriptive,1,creamy marinara salmon,creamy marinara salmon,True,True,True
cord-v2-validation-00057,CORD v2,validation,Donut,menu.nm,item_name,low_impact_descriptive,2,lychee ice tea,lychee ice tea,True,True,True
cord-v2-validation-00057,CORD v2,validation,Donut,menu.price,item_price,critical_monetary,0,"85,000","85,000",True,True,True
cord-v2-validation-00057,CORD v2,validation,Donut,menu.price,item_price,critical_monetary,1,85.500,85.500,True,True,True
cord-v2-validation-00057,CORD v2,validation,Donut,menu.price,item_price,critical_monetary,2,"77,000","77,000",True,True,True
cord-v2-validation-00057,CORD v2,validation,Donut,sub_total.service_price,other_numeric,medium_impact,0,"14,850","14,850",True,True,True
cord-v2-validation-00057,CORD v2,validation,Donut,sub_total.subtotal_price,subtotal,critical_monetary,0,"247,500","247,500",True,True,True
cord-v2-validation-00057,CORD v2,validation,Donut,sub_total.tax_price,tax,critical_monetary,0,"26,235","26,235",True,True,True
cord-v2-validation-00057,CORD v2,validation,Donut,total.total_price,total,critical_monetary,0,"288,585","288,585",True,True,True
cord-v2-validation-00058,CORD v2,validation,Donut,menu.cnt,item_count,medium_impact,0,1,1,True,True,True
cord-v2-validation-00058,CORD v2,validation,Donut,menu.nm,item_name,low_impact_descriptive,0,viet milk coffee,viet milk coffee,True,True,True
cord-v2-validation-00058,CORD v2,validation,Donut,menu.price,item_price,critical_monetary,0,25.000,25.000,True,True,True
cord-v2-validation-00058,CORD v2,validation,Donut,menu.sub.nm,free_text,medium_impact,0,+hot,+hot,True,True,True
cord-v2-validation-00058,CORD v2,validation,Donut,menu.sub.nm,free_text,medium_impact,1,+m,+m,True,True,True
cord-v2-validation-00058,CORD v2,validation,Donut,sub_total.subtotal_price,subtotal,critical_monetary,0,25.000,25.000,True,True,True
cord-v2-validation-00058,CORD v2,validation,Donut,total.cashprice,other_numeric,medium_impact,0,25.000,25.000,True,True,True
cord-v2-validation-00058,CORD v2,validation,Donut,total.changeprice,other_numeric,medium_impact,0,0,rp 0,True,True,False
cord-v2-validation-00058,CORD v2,validation,Donut,total.total_price,total,critical_monetary,0,25.000,25.000,True,True,True
cord-v2-validation-00059,CORD v2,validation,Donut,menu.cnt,item_count,medium_impact,0,1,1,True,True,True
cord-v2-validation-00059,CORD v2,validation,Donut,menu.cnt,item_count,medium_impact,1,1,1,True,True,True
cord-v2-validation-00059,CORD v2,validation,Donut,menu.cnt,item_count,medium_impact,2,1,1,True,True,True
cord-v2-validation-00059,CORD v2,validation,Donut,menu.cnt,item_count,medium_impact,3,1,1,True,True,True
cord-v2-validation-00059,CORD v2,validation,Donut,menu.cnt,item_count,medium_impact,4,1,1,True,True,True
cord-v2-validation-00059,CORD v2,validation,Donut,menu.cnt,item_count,medium_impact,5,1,1,True,True,True
cord-v2-validation-00059,CORD v2,validation,Donut,menu.cnt,item_count,medium_impact,6,5,5,True,True,True
cord-v2-validation-00059,CORD v2,validation,Donut,menu.cnt,item_count,medium_impact,7,1,1,True,True,True
cord-v2-validation-00059,CORD v2,validation,Donut,menu.cnt,item_count,medium_impact,8,1,1,True,True,True
cord-v2-validation-00059,CORD v2,validation,Donut,menu.nm,item_name,low_impact_descriptive,0,xlb org pork 10x,xlb org pork 10x,True,True,True
cord-v2-validation-00059,CORD v2,validation,Donut,menu.nm,item_name,low_impact_descriptive,1,sicito babi,sicito babi,True,True,True
cord-v2-validation-00059,CORD v2,validation,Donut,menu.nm,item_name,low_impact_descriptive,2,hotplate tahu,hotplate tahu,True,True,True
cord-v2-validation-00059,CORD v2,validation,Donut,menu.nm,item_name,low_impact_descriptive,3,df fish fillet garlc,df fish filiet garic,True,True,False
cord-v2-validation-00059,CORD v2,validation,Donut,menu.nm,item_name,low_impact_descriptive,4,lm pork belly,lm pork belly,True,True,True
cord-v2-validation-00059,CORD v2,validation,Donut,menu.nm,item_name,low_impact_descriptive,5,siew mai,siew mai,True,True,True
cord-v2-validation-00059,CORD v2,validation,Donut,menu.nm,item_name,low_impact_descriptive,6,kwan yin cup,kwan yin cup,True,True,True
cord-v2-validation-00059,CORD v2,validation,Donut,menu.nm,item_name,low_impact_descriptive,7,herbal jelly,herbal jelly,True,True,True
cord-v2-validation-00059,CORD v2,validation,Donut,menu.nm,item_name,low_impact_descriptive,8,onde-onde,onde- onde,True,True,False
cord-v2-validation-00059,CORD v2,validation,Donut,menu.price,item_price,critical_monetary,0,"78,000","78,000",True,True,True
cord-v2-validation-00059,CORD v2,validation,Donut,menu.price,item_price,critical_monetary,1,"65,000","65,000",True,True,True
cord-v2-validation-00059,CORD v2,validation,Donut,menu.price,item_price,critical_monetary,2,"58,000","58,000",True,True,True
cord-v2-validation-00059,CORD v2,validation,Donut,menu.price,item_price,critical_monetary,3,"108,000","108,000",True,True,True
cord-v2-validation-00059,CORD v2,validation,Donut,menu.price,item_price,critical_monetary,4,"88,000","88,000",True,True,True
cord-v2-validation-00059,CORD v2,validation,Donut,menu.price,item_price,critical_monetary,5,"38,800","38,800",True,True,True
cord-v2-validation-00059,CORD v2,validation,Donut,menu.price,item_price,critical_monetary,6,"50,000","50,000",True,True,True
cord-v2-validation-00059,CORD v2,validation,Donut,menu.price,item_price,critical_monetary,7,"38,000","38,000",True,True,True
cord-v2-validation-00059,CORD v2,validation,Donut,menu.price,item_price,critical_monetary,8,"38,000","38,000",True,True,True
cord-v2-validation-00059,CORD v2,validation,Donut,sub_total.service_price,other_numeric,medium_impact,0,"42,135","42,135",True,True,True
cord-v2-validation-00059,CORD v2,validation,Donut,sub_total.subtotal_price,subtotal,critical_monetary,0,"561,800","561,800",True,True,True
cord-v2-validation-00059,CORD v2,validation,Donut,sub_total.tax_price,tax,critical_monetary,0,"60,394","60,394",True,True,True
cord-v2-validation-00059,CORD v2,validation,Donut,total.menuqty_cnt,other_numeric,low_impact_descriptive,0,13,,True,False,False
cord-v2-validation-00059,CORD v2,validation,Donut,total.total_price,total,critical_monetary,0,"664,329","664,329",True,True,True
cord-v2-validation-00060,CORD v2,validation,Donut,menu.cnt,item_count,medium_impact,0,1,1,True,True,True
cord-v2-validation-00060,CORD v2,validation,Donut,menu.nm,item_name,low_impact_descriptive,0,vanilla choco heart cake,vanilla choco heart cake,True,True,True
cord-v2-validation-00060,CORD v2,validation,Donut,menu.price,item_price,critical_monetary,0,"180,000",180.000,True,True,False
cord-v2-validation-00060,CORD v2,validation,Donut,total.creditcardprice,other_numeric,medium_impact,0,"180,000",180.000,True,True,False
cord-v2-validation-00060,CORD v2,validation,Donut,total.total_price,total,critical_monetary,0,"180,000",180.000,True,True,False
cord-v2-validation-00061,CORD v2,validation,Donut,menu.cnt,item_count,medium_impact,0,1,1,True,True,True
cord-v2-validation-00061,CORD v2,validation,Donut,menu.cnt,item_count,medium_impact,1,1,1,True,True,True
cord-v2-validation-00061,CORD v2,validation,Donut,menu.nm,item_name,low_impact_descriptive,0,populaire chocolate,populaire cho clate,True,True,False
cord-v2-validation-00061,CORD v2,validation,Donut,menu.nm,item_name,low_impact_descriptive,1,paddle pop choco magma,paddle pop ch : 0 magma,True,True,False
cord-v2-validation-00061,CORD v2,validation,Donut,menu.price,item_price,critical_monetary,0,"4,500","4,500",True,True,True
cord-v2-validation-00061,CORD v2,validation,Donut,menu.price,item_price,critical_monetary,1,"3,000","3,000",True,True,True
cord-v2-validation-00061,CORD v2,validation,Donut,menu.unitprice,other_numeric,medium_impact,0,"4,500","4,500",True,True,True
cord-v2-validation-00061,CORD v2,validation,Donut,menu.unitprice,other_numeric,medium_impact,1,"3,000","3,000",True,True,True
cord-v2-validation-00061,CORD v2,validation,Donut,sub_total.subtotal_price,subtotal,critical_monetary,0,"7,500","7,500",True,True,True
cord-v2-validation-00061,CORD v2,validation,Donut,sub_total.tax_price,tax,critical_monetary,0,750,750,True,True,True
cord-v2-validation-00061,CORD v2,validation,Donut,total.cashprice,other_numeric,medium_impact,0,"10,000","10,000",True,True,True
cord-v2-validation-00061,CORD v2,validation,Donut,total.changeprice,other_numeric,medium_impact,0,"1,800","1,800",True,True,True
cord-v2-validation-00061,CORD v2,validation,Donut,total.total_etc,other_numeric,medium_impact,0,50,,True,False,False
cord-v2-validation-00061,CORD v2,validation,Donut,total.total_price,total,critical_monetary,0,"8,250","8,250",True,True,True
cord-v2-validation-00062,CORD v2,validation,Donut,menu.cnt,item_count,medium_impact,0,1,1,True,True,True
cord-v2-validation-00062,CORD v2,validation,Donut,menu.cnt,item_count,medium_impact,1,2,2,True,True,True
cord-v2-validation-00062,CORD v2,validation,Donut,menu.cnt,item_count,medium_impact,2,1,1,True,True,True
cord-v2-validation-00062,CORD v2,validation,Donut,menu.nm,item_name,low_impact_descriptive,0,french fries,french fries,True,True,True
cord-v2-validation-00062,CORD v2,validation,Donut,menu.nm,item_name,low_impact_descriptive,1,cheese burger,cheese burger,True,True,True
cord-v2-validation-00062,CORD v2,validation,Donut,menu.nm,item_name,low_impact_descriptive,2,milo,milo,True,True,True
cord-v2-validation-00062,CORD v2,validation,Donut,menu.price,item_price,critical_monetary,0,"10,909","10,909",True,True,True
cord-v2-validation-00062,CORD v2,validation,Donut,menu.price,item_price,critical_monetary,1,"36,364","36,364",True,True,True
cord-v2-validation-00062,CORD v2,validation,Donut,menu.price,item_price,critical_monetary,2,9.091,"9,091",True,True,False
cord-v2-validation-00062,CORD v2,validation,Donut,sub_total.subtotal_price,subtotal,critical_monetary,0,"56,364","56,364",True,True,True
cord-v2-validation-00062,CORD v2,validation,Donut,sub_total.tax_price,tax,critical_monetary,0,"5,636","5,636",True,True,True
cord-v2-validation-00062,CORD v2,validation,Donut,total.cashprice,other_numeric,medium_impact,0,"100,000","100,000",True,True,True
cord-v2-validation-00062,CORD v2,validation,Donut,total.changeprice,other_numeric,medium_impact,0,"38,000","38,000",True,True,True
cord-v2-validation-00062,CORD v2,validation,Donut,total.total_price,total,critical_monetary,0,"62,000","62,000",True,True,True
cord-v2-validation-00063,CORD v2,validation,Donut,menu.cnt,item_count,medium_impact,0,1,1,True,True,True
cord-v2-validation-00063,CORD v2,validation,Donut,menu.cnt,item_count,medium_impact,1,1,1,True,True,True
cord-v2-validation-00063,CORD v2,validation,Donut,menu.nm,item_name,low_impact_descriptive,0,isi campur,isi campur,True,True,True
cord-v2-validation-00063,CORD v2,validation,Donut,menu.nm,item_name,low_impact_descriptive,1,a.mineral botol,a.mineral botol,True,True,True
cord-v2-validation-00063,CORD v2,validation,Donut,menu.price,item_price,critical_monetary,0,43.636,43.636,True,True,True
cord-v2-validation-00063,CORD v2,validation,Donut,menu.price,item_price,critical_monetary,1,8.000,8.000,True,True,True
cord-v2-validation-00063,CORD v2,validation,Donut,menu.unitprice,other_numeric,medium_impact,0,"43,636",43.636,True,True,False
cord-v2-validation-00063,CORD v2,validation,Donut,menu.unitprice,other_numeric,medium_impact,1,8.000,8.000,True,True,True
cord-v2-validation-00063,CORD v2,validation,Donut,sub_total.subtotal_price,subtotal,critical_monetary,0,"51,636","51,636",True,True,True
cord-v2-validation-00063,CORD v2,validation,Donut,sub_total.tax_price,tax,critical_monetary,0,"5,164","5,164",True,True,True
cord-v2-validation-00063,CORD v2,validation,Donut,total.cashprice,other_numeric,medium_impact,0,"110,000",110.000,True,True,False
cord-v2-validation-00063,CORD v2,validation,Donut,total.changeprice,other_numeric,medium_impact,0,53.200,"53,200",True,True,False
cord-v2-validation-00063,CORD v2,validation,Donut,total.total_price,total,critical_monetary,0,"56,800","56,800",True,True,True
cord-v2-validation-00064,CORD v2,validation,Donut,menu.cnt,item_count,medium_impact,0,1,1,True,True,True
cord-v2-validation-00064,CORD v2,validation,Donut,menu.nm,item_name,low_impact_descriptive,0,whole wheat pan bread,whole wheat pan bread,True,True,True
cord-v2-validation-00064,CORD v2,validation,Donut,menu.price,item_price,critical_monetary,0,"20,000","20,000",True,True,True
cord-v2-validation-00064,CORD v2,validation,Donut,total.cashprice,other_numeric,medium_impact,0,"100,000","100,000",True,True,True
cord-v2-validation-00064,CORD v2,validation,Donut,total.changeprice,other_numeric,medium_impact,0,"80,000","80,000",True,True,True
cord-v2-validation-00064,CORD v2,validation,Donut,total.total_price,total,critical_monetary,0,"20,000","20,000",True,True,True
cord-v2-validation-00065,CORD v2,validation,Donut,menu.cnt,item_count,medium_impact,0,1,1,True,True,True
cord-v2-validation-00065,CORD v2,validation,Donut,menu.cnt,item_count,medium_impact,1,1,1,True,True,True
cord-v2-validation-00065,CORD v2,validation,Donut,menu.nm,item_name,low_impact_descriptive,0,baso tahu,baso tahu,True,True,True
cord-v2-validation-00065,CORD v2,validation,Donut,menu.nm,item_name,low_impact_descriptive,1,nasi putih,nasi putih,True,True,True
cord-v2-validation-00065,CORD v2,validation,Donut,menu.price,item_price,critical_monetary,0,43.636,43.636,True,True,True
cord-v2-validation-00065,CORD v2,validation,Donut,menu.price,item_price,critical_monetary,1,6.000,6.000,True,True,True
cord-v2-validation-00065,CORD v2,validation,Donut,menu.unitprice,other_numeric,medium_impact,0,43.636,43.636,True,True,True
cord-v2-validation-00065,CORD v2,validation,Donut,menu.unitprice,other_numeric,medium_impact,1,6.000,6.000,True,True,True
cord-v2-validation-00065,CORD v2,validation,Donut,sub_total.subtotal_price,subtotal,critical_monetary,0,49.636,49.636,True,True,True
cord-v2-validation-00065,CORD v2,validation,Donut,sub_total.tax_price,tax,critical_monetary,0,4.964,4.964,True,True,True
cord-v2-validation-00065,CORD v2,validation,Donut,total.cashprice,other_numeric,medium_impact,0,60.100,60.100,True,True,True
cord-v2-validation-00065,CORD v2,validation,Donut,total.changeprice,other_numeric,medium_impact,0,5.500,5.500,True,True,True
cord-v2-validation-00065,CORD v2,validation,Donut,total.total_price,total,critical_monetary,0,54.600,54.600,True,True,True
